# Result analyzer ver. 1.0.5
# Input file : Si_q10.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 47
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
   20    5        471.255        1.92188        1227.95        2.35998   24    0.000224712    1.62807e-21    3.25615e-21    1.62807e-21    0.000224712   -1.62807e-21    3.25615e-21   -1.62807e-21    0.000224712
   20    6        486.321        3.62666        371.263        1.34644   24    3.77864e-05    1.22106e-21   -4.07019e-22    1.22106e-21    3.77864e-05   -1.01755e-22   -4.07019e-22   -1.01755e-22    3.77864e-05
   21    1          130.9        26.7756        1546.12        41.3984   24     0.00722982              0   -5.20984e-20   -5.20984e-20     0.00722982    5.20984e-20   -5.20984e-20              0     0.00722982
   21    2        178.413        14.4439        4443.57        64.1823   24      0.0313276    1.04197e-19   -8.33574e-19    1.04197e-19      0.0313276    4.16787e-19   -8.33574e-19    4.16787e-19      0.0313276
   21    3        293.745         2.1361        5091.69        10.8763   24      0.0054927   -5.20984e-20   -1.04197e-19   -5.20984e-20      0.0054927    1.56295e-19   -1.04197e-19    1.56295e-19      0.0054927
   21    4        419.378        8.90344        3610.83        32.1488   24     0.00977517    1.91184e-14    1.91182e-14    1.91184e-14     0.00977517    1.91185e-14    1.91182e-14    1.91185e-14     0.00977517
   21    5        474.741        1.81002        1219.03        2.20647   24    0.000207353              0   -8.14037e-22              0    0.000207353              0   -8.14037e-22    8.14037e-22    0.000207353
   21    6        487.982        3.90945        70.6972       0.276387   24    1.47281e-06    -3.8158e-23    -4.8095e-23    -3.8158e-23    1.47281e-06    5.80319e-23    -4.8095e-23    5.80319e-23    1.47281e-06
   22    1        118.252        62.0786        2138.47        132.754   12      0.0322595   -4.88233e-14    2.03001e-13   -4.88233e-14      0.0322595   -6.68076e-14    2.03001e-13   -6.68076e-14      0.0322595
   22    2        163.621        15.5455        3536.58        54.9778   12      0.0215633    2.70045e-14    4.15449e-15    2.70045e-14      0.0215633   -3.94666e-14    4.15449e-15   -3.94666e-14      0.0215633
   22    3        243.982        6.62543        4669.79        30.9394   12      0.0150635   -9.89119e-15   -4.39496e-15   -9.89119e-15      0.0150635    3.29797e-15   -4.39496e-15    3.29797e-15      0.0150635
   22    4        449.751        3.99323        3290.45        13.1395   12     0.00347262    4.31442e-15    2.15712e-15    4.31442e-15     0.00347262    3.59539e-15    2.15712e-15    3.59539e-15     0.00347262
   22    5        484.411        1.76972        1348.32        2.38615   12    0.000243994   -2.46601e-16    8.63106e-16   -2.46601e-16    0.000243994    6.16512e-16    8.63106e-16    6.16512e-16    0.000243994
   22    6         488.17        2.89514        60.2387       0.174399   12    7.91603e-07   -1.79076e-17   -1.79075e-17   -1.79076e-17    7.91603e-07    3.58151e-17   -1.79075e-17    3.58151e-17    7.91603e-07
   23    1        133.779        16.5422        1178.88        19.5013    6     0.00259301   -9.53767e-15    -2.3314e-14   -9.53767e-15     0.00259301     1.1657e-14    -2.3314e-14     1.1657e-14     0.00259301
   23    2        133.779        16.5422        1178.88        19.5013    6     0.00259301   -1.58958e-14   -2.22542e-14   -1.58958e-14     0.00259301    1.80154e-14   -2.22542e-14    1.80154e-14     0.00259301
   23    3        280.658        3.72874        6322.54        23.5751    6      0.0149919   -1.82776e-14   -2.28363e-15   -1.82776e-14      0.0149919    4.11281e-14   -2.28363e-15    4.11281e-14      0.0149919
   23    4        466.261        2.61651        925.933        2.42271    6    0.000175397    9.47137e-22    4.55888e-27    9.47137e-22    0.000175397              0    4.55888e-27              0    0.000175397
   23    5        466.261        2.61651        925.933        2.42271    6    0.000175397    9.47145e-22   -3.65055e-16    9.47145e-22    0.000175397   -1.09518e-15   -3.65055e-16   -1.09518e-15    0.000175397
   23    6        480.679        2.30958        1938.16        4.47633    6    0.000662152    3.95042e-15    -6.5836e-16    3.95042e-15    0.000662152    2.63362e-15    -6.5836e-16    2.63362e-15    0.000662152
   24    1        137.127        13.2044        573.479        7.57242   24    0.000488959    7.32633e-21    -6.5123e-21    7.32633e-21    0.000488959     6.5123e-21    -6.5123e-21     6.5123e-21    0.000488959
   24    2        154.599        11.5913        3259.87        37.7861   24      0.0137355   -2.08394e-19   -3.64689e-19   -2.08394e-19      0.0137355    2.08394e-19   -4.16787e-19    1.56295e-19      0.0137355
   24    3         312.69        2.17565         5441.5        11.8388   24     0.00625496    5.37265e-20    1.30246e-20    5.37265e-20     0.00625496              0   -3.90738e-20              0     0.00625496
   24    4        451.201        4.17991        2564.06        10.7176   24     0.00220209   -2.60492e-20   -5.20984e-20   -2.60492e-20     0.00220209              0   -5.20984e-20              0     0.00220209
   24    5        463.178        2.87901        572.495        1.64822   24    7.41543e-05    4.07019e-22              0    4.07019e-22    7.41543e-05   -4.07019e-22              0   -4.07019e-22    7.41543e-05
   24    6         472.74        2.86871        1337.63        3.83728   24    0.000397026    5.54726e-17     5.5475e-17    5.54742e-17    0.000397026    5.54717e-17    5.54685e-17    5.54717e-17    0.000397026
   25    1        138.608        12.0079        595.223        7.14738   24     0.00047864    3.37937e-18    3.37988e-18    3.37937e-18     0.00047864    3.37825e-18    3.37988e-18    3.37825e-18     0.00047864
   25    2        187.495        13.5537        3091.76        41.9048   24      0.0141422   -1.04197e-19    1.56295e-19    -3.1259e-19      0.0141422   -1.04197e-19    2.08394e-19   -2.60492e-19      0.0141422
